2016-09-01	50.77403466941515
2016-09-02	51.2465595879338
2016-09-03	50.30622270823753
2016-09-04	50.45887440324299
2016-09-05	50.17524210154977
2016-09-06	50.0253554370212
2016-09-07	50.73922787663821
2016-09-08	50.6949916908504
2016-09-09	51.473649772801195
2016-09-10	50.62394952191406
2016-09-11	50.440055510521624
2016-09-12	50.53392463617028
2016-09-13	50.375815819979515
2016-09-14	52.96301288467934
2016-09-15	51.53624468536789
2016-09-16	48.1795552642627
2016-09-17	49.665111139315165
2016-09-18	49.98513212412144
2016-09-19	50.087909841542185
2016-09-20	49.219539314900196
2016-09-21	49.75624401092931
2016-09-22	47.921674274889185
2016-09-23	49.70567257040115
2016-09-24	49.167120327019134
2016-09-25	49.64143858947676
2016-09-26	49.77152195793803
2016-09-27	49.258654166063344
2016-09-28	49.54702847261209
2016-09-29	50.08209637267066
2016-09-30	51.69962493957599
2016-10-01	54.259499755299146
2016-10-02	52.96442319041751
2016-10-03	52.4745881104866
2016-10-04	51.13500951134831
2016-10-05	51.44393306314942
2016-10-06	50.86498248641595
2016-10-07	50.45052720025011
2016-10-08	48.91085531711259
2016-10-09	47.96814852886131
2016-10-10	47.96988510644906
2016-10-11	47.154710975872185
2016-10-12	47.958031437562035
2016-10-13	48.068992270484735
2016-10-14	49.526459528667786
2016-10-15	48.24011875726262
2016-10-16	49.79961729061512
2016-10-17	49.74618781061302
2016-10-18	49.47018651832001
2016-10-19	50.0580067391424
2016-10-20	51.16148514803233
2016-10-21	52.381278095101045
2016-10-22	48.79762452642856
2016-10-23	48.90898633494774
2016-10-24	49.01822841139373
2016-10-25	48.70122110533773
2016-10-26	50.15274927517686
2016-10-27	51.33898689755609
2016-10-28	52.20561977928773
2016-10-29	50.11868577017489
2016-10-30	50.310775284552975
2016-10-31	50.04150395756502
2016-11-01	48.213005767456025
2016-11-02	47.99774460634263
2016-11-03	48.56532300866305
2016-11-04	50.45016090587764
2016-11-05	49.12223853208816
2016-11-06	49.491653915931614
2016-11-07	49.68757021460004
2016-11-08	49.15272366285772
2016-11-09	47.50616487845121
2016-11-10	47.330355138763686
2016-11-11	50.5549226421313
2016-11-12	47.81558457569079
2016-11-13	47.093021253969546
2016-11-14	46.91346795662387
2016-11-15	46.14691357782792
2016-11-16	47.59197016011409
2016-11-17	48.73864553506315
2016-11-18	50.651211923541105
2016-11-19	48.525334536596915
2016-11-20	48.33784714751017
2016-11-21	50.12421410722471
2016-11-22	49.981382996494524
2016-11-23	49.96890521363803
2016-11-24	49.42048296476056
2016-11-25	50.89406898433035
2016-11-26	49.57899488814005
2016-11-27	50.2604251145566
2016-11-28	50.619245014801194
2016-11-29	49.57700061792751
2016-11-30	55.55998688821339
2016-12-01	50.43280399348452
2016-12-02	51.655235921296274
2016-12-03	49.7732542884227
2016-12-04	50.08444872869202
2016-12-05	50.955034151946435
2016-12-06	49.86995129432606
2016-12-07	50.387240865939084
2016-12-08	50.76351349058581
2016-12-09	52.70618893844738
2016-12-10	50.42405064630072
2016-12-11	50.365445733041426
2016-12-12	50.39693235829589
2016-12-13	50.284072306122795
2016-12-14	50.665023696572945
2016-12-15	51.736728666210745
2016-12-16	54.22481817812847
2016-12-17	52.53110589512322
2016-12-18	53.021351516705636
2016-12-19	53.57719676323164
2016-12-20	52.87279055284934
2016-12-21	54.57667384757296
2016-12-22	53.119127578578286
2016-12-23	54.81555743986155
2016-12-24	52.22578647972068
2016-12-25	51.64222266230229
2016-12-26	53.08808019719648
2016-12-27	52.22255369202056
2016-12-28	53.378512883130654
2016-12-29	52.834725859020836
2016-12-30	54.327973515644196
2016-12-31	53.360898102407106
2017-01-01	53.6615216888057
2017-01-02	53.12987395799752
2017-01-03	52.15364410627026
2017-01-04	51.11794716059527
2017-01-05	53.16179306259497
2017-01-06	55.6897677582007
2017-01-07	54.214343804835806
2017-01-08	54.13507483809961
2017-01-09	56.62260182382726
2017-01-10	57.69612178663077
2017-01-11	58.29849545208122
2017-01-12	58.7098129593841
2017-01-13	62.42982970953621
2017-01-14	61.49565727340664
2017-01-15	61.27288020718188
2017-01-16	63.225471141197765
2017-01-17	64.08097158173237
2017-01-18	66.53957298030763
2017-01-19	66.1667299450736
2017-01-20	69.28267818249665
2017-01-21	67.67510030760975
2017-01-22	66.41402815814403
2017-01-23	68.61392903322832
2017-01-24	70.44737112221632
2017-01-25	72.69850847837124
2017-01-26	80.06441988021632
2017-01-27	96.23876959515397
2017-01-28	91.99863892858751
2017-01-29	90.41325455907902
2017-01-30	86.8898586931545
2017-01-31	84.20728696982466
2017-02-01	82.23933553132234
2017-02-02	79.18048213541229
2017-02-03	72.97665933265974
2017-02-04	67.34297437798763
2017-02-05	67.46988733114661
2017-02-06	65.14659442686578
2017-02-07	62.62454941251773
2017-02-08	62.67519324088055
2017-02-09	61.517401982276404
2017-02-10	63.06414936588578
2017-02-11	63.072374761722095
2017-02-12	61.83836615386655
2017-02-13	63.04767048626463
2017-02-14	63.72943746756565
2017-02-15	66.40429865231313
2017-02-16	65.25395531458452
2017-02-17	66.40641454389502
2017-02-18	64.05206003517436
2017-02-19	65.45125133850613
2017-02-20	64.72718416341772
2017-02-21	64.44778910447819
2017-02-22	66.37040551194825
2017-02-23	64.74636931270562
2017-02-24	67.02086609155037
2017-02-25	64.02729645041673
2017-02-26	65.35215205146272
2017-02-27	64.65943314626114
2017-02-28	64.02726714921587
